,ID,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Seats,Price,Engine_Number,Power_Number
3267,3267,2015,58000,2,1,1,0.3270538984824699,5.0,4.45,1498,0.12248003042982121
3268,3268,2018,29277,2,2,1,0.14666719400938671,5.0,59.65,2987,0.4195321414986687
3269,3269,2015,57034,2,1,1,0.29409497848036054,5.0,4.38,1248,0.07558006846709774
3270,3270,2016,40810,2,1,1,0.3560831010997124,5.0,7.9,1248,0.10327120578166603
3271,3271,2008,35268,3,1,2,0.0,5.0,1.88,1086,0.05287181437809052
3273,3273,2018,34630,3,2,1,0.2712772646327464,5.0,7.29,1197,0.09300114111829592
3274,3274,2012,45122,2,1,1,0.29789793078829624,5.0,6.0,1498,0.10365157854697603
3275,3275,2011,126000,2,1,3,0.20282412308990383,7.0,6.7,2179,0.20121719284899198
3276,3276,2009,63000,3,1,1,0.24972720155444408,5.0,1.5,796,0.02301255230125522
3277,3277,2016,32298,2,2,1,0.26240370924756307,4.0,23.8,1496,0.1517306960821605
3278,3278,2014,63288,2,1,1,0.19141526616609675,7.0,7.77,2179,0.20121719284899198
3279,3279,2012,43337,3,1,1,0.22716301786069232,5.0,3.32,1086,0.05306200076074552
3280,3280,2015,46561,2,1,1,0.29029202617242483,5.0,4.94,1248,0.07569418029669074
3281,3281,2013,34000,2,2,2,0.25353015386237976,5.0,11.0,2143,0.1390262457208064
3282,3282,2016,48000,3,1,1,0.319067698635805,5.0,3.4,799,0.03632559908710535
3283,3283,2013,56263,2,1,1,0.29029202617242483,5.0,4.17,1248,0.07569418029669074
3284,3284,2005,84060,3,1,2,0.21930358309095851,5.0,1.25,993,0.04906808672499048
3285,3285,2016,9000,3,2,1,0.23958599539994888,5.0,5.45,1197,0.0909090909090909
3286,3286,2012,79000,2,1,1,0.2677278424786731,5.0,2.59,1248,0.10384176492963103
3287,3287,2015,87900,2,1,1,0.20282412308990383,7.0,12.01,2179,0.20121719284899198
3288,3288,2010,72425,3,1,2,0.22183888462958232,5.0,2.45,1197,0.09813617344998098
3289,3289,2015,38000,2,2,1,0.1994014660127617,5.0,29.0,1968,0.2665081780144542
3290,3290,2008,83000,2,1,2,0.22564183693751802,5.0,2.4,1399,0.1503934837066756
3291,3291,2010,107000,2,2,1,0.1881193741658858,5.0,11.99,2143,0.25827310764549255
3292,3292,2015,51000,3,2,1,0.2281771384761418,5.0,7.9,1497,0.15804488398630656
3293,3293,2010,140000,2,1,3,0.16225929847192308,7.0,6.25,2494,0.1289463674400913
3294,3294,2011,48000,3,1,2,0.23578304309201323,5.0,1.8,1199,0.08596424496006087
3295,3295,2013,62000,1,1,1,0.793082886106142,5.0,2.8,998,0.04556865728413845
3296,3296,2015,31000,3,1,1,0.2370506938613251,5.0,4.9,1199,0.10365157854697603
3297,3297,2010,75055,3,1,1,0.22893772893772893,5.0,2.25,1198,0.07759604412324077
3298,3298,2017,51210,3,2,1,0.2423748270924351,5.0,8.89,1373,0.10821605173069608
3299,3299,2012,87000,2,2,1,0.15909017154864333,7.0,15.0,2982,0.25542031190566755
3300,3300,2018,17000,2,1,1,0.33085685079040567,5.0,5.65,1498,0.12324077596044124
3301,3301,2014,57000,2,1,1,0.2632910647860814,7.0,7.0,1248,0.10384176492963103
3302,3302,2016,9370,3,1,1,0.2882637849415258,5.0,2.95,796,0.024914416127805233
3303,3303,2013,53226,3,1,1,0.24592424924650838,5.0,3.3,1198,0.100038037276531
3304,3304,2010,120000,2,1,2,0.20535942462852763,5.0,3.5,1493,0.14416127805249146
3305,3305,2007,75055,3,1,1,0.16225929847192308,5.0,2.3,1493,0.12514263978699125
3306,3306,2017,37247,2,1,1,0.24934690632365053,5.0,13.69,1582,0.17497147204260177
3307,3307,2013,64000,2,1,1,0.299038816480677,5.0,3.1,1364,0.06249524534043362
3308,3308,2014,12000,3,1,1,0.1703722633955192,5.0,12.75,2359,0.3120007607455306
3309,3309,2017,40158,2,1,1,0.24934690632365053,5.0,13.75,1582,0.17497147204260177
3310,3310,2017,11000,3,1,1,0.2370506938613251,5.0,6.75,1199,0.10365157854697603
3311,3311,2014,70010,2,1,1,0.26037546801666406,5.0,5.25,1598,0.1319893495625713
3312,3312,2015,82000,2,1,1,0.20282412308990383,7.0,8.75,2179,0.20121719284899198
3313,3313,2017,57259,2,1,1,0.2343886272457701,7.0,8.87,1493,0.12514263978699125
3314,3314,2010,84000,3,2,2,0.1407092353936208,5.0,6.5,2354,0.20502092050209203
3315,3315,2012,168000,2,1,1,0.2632910647860814,7.0,4.5,1248,0.10376569037656903
3316,3316,2012,73670,2,1,1,0.16263959370271663,7.0,12.5,2696,0.2430581970330924
3317,3317,2014,89540,2,2,1,0.15909017154864333,7.0,16.8,2982,0.25542031190566755
3318,3318,2016,85423,2,1,1,0.2632910647860814,7.0,8.75,1248,0.10384176492963103
3319,3319,2013,48823,2,2,1,0.24719190001582028,5.0,8.5,1582,0.17504754659566374
3320,3320,2011,35082,3,1,1,0.2580936966319026,5.0,2.21,1197,0.08501331304678585
3321,3321,2012,126000,3,1,1,0.21296532924439904,5.0,1.6,796,0.0
3322,3322,2016,19000,3,2,1,0.19648586924334432,5.0,6.25,1198,0.099847850893876
3323,3323,2007,69000,3,2,2,0.16352694924123495,5.0,2.25,1799,0.18219855458349182
3324,3324,2019,29836,2,2,1,0.2269094877068299,5.0,25.75,2143,0.19360973754279193
3325,3325,2010,48002,3,1,2,0.16656931108758352,5.0,6.75,1798,0.23507036896158234
3326,3326,2015,52324,2,1,1,0.3560831010997124,5.0,6.25,1248,0.10327120578166603
3327,3327,2013,65000,2,1,1,0.28775672463380103,5.0,5.1,1498,0.10581970330924305
3328,3328,2009,66000,2,2,2,0.1102856169301352,5.0,10.75,2987,0.3616203879802206
3329,3329,2016,75700,2,1,1,0.30423618463485574,5.0,5.7,1120,0.06808672499049066
3330,3330,2013,43000,2,1,1,0.25986840770893926,5.0,5.95,1598,0.13465195891974135
3331,3331,2012,42706,2,1,1,0.3224903557129471,5.0,2.4,936,0.0420311905667554
3332,3332,2013,35000,2,1,1,0.21816269739857783,7.0,3.49,1493,0.12514263978699125
3333,3333,2011,54348,3,2,1,0.24338894770788458,5.0,4.0,1197,0.08710536325599087
3334,3334,2013,84000,2,1,1,0.299038816480677,5.0,3.85,1364,0.06245720806390263
3335,3335,2010,63298,3,2,1,0.1841896567810189,5.0,3.95,1794,0.19760365157854698
3336,3336,2013,75049,3,1,2,0.2580936966319026,5.0,3.0,1197,0.08501331304678585
3337,3337,2018,24237,3,1,1,0.23020537970704086,5.0,6.7,1196,0.100038037276531
3338,3338,2016,22767,3,1,1,0.2345153923227013,5.0,6.14,1197,0.09813617344998098
3339,3339,2012,58000,3,2,2,0.19014761539678485,5.0,4.4,1396,0.12248003042982121
3340,3340,2017,57000,2,1,1,0.3370683395600339,5.0,4.25,1248,0.07569418029669074
3341,3341,2010,50161,3,2,1,0.11117297246865353,5.0,25.93,4395,0.6995055154050971
3342,3342,2016,45000,2,1,1,0.28775672463380103,5.0,7.0,1598,0.15937618866489162
3343,3343,2017,68319,2,2,1,0.15909017154864333,7.0,25.12,2982,0.25542031190566755
3344,3344,2017,30711,3,1,1,0.2573331061703155,5.0,4.45,998,0.06437809052871814
3345,3345,2011,38277,2,1,1,0.2776155184793058,5.0,2.4,1396,0.10612400152149105
3346,3346,2012,115000,2,1,2,0.26037546801666406,5.0,4.33,1598,0.1319893495625713
3347,3347,2017,46849,3,2,1,0.2345153923227013,5.0,6.93,1197,0.09307721567135792
3348,3348,2014,64000,2,1,1,0.2776155184793058,5.0,4.25,1396,0.10612400152149105
3349,3349,2010,130923,2,2,1,0.18013317431922085,5.0,12.5,2143,0.32103461392164323
3350,3350,2015,15000,3,1,1,0.23958599539994888,5.0,4.9,1197,0.0909090909090909
3351,3351,2014,32720,2,1,1,0.29155967694173673,5.0,4.5,1396,0.10612400152149105
3352,3352,2016,12500,3,1,1,0.319067698635805,5.0,3.0,799,0.03632559908710535
3353,3353,2015,59800,3,2,1,0.2142329800137109,5.0,5.8,1197,0.0909090909090909
3354,3354,2011,54211,3,1,1,0.19065467570450959,5.0,3.33,1598,0.1319893495625713
3355,3355,2015,62242,2,2,1,0.18241494570398226,5.0,6.62,1998,0.24629136553822745
3356,3356,2015,54000,2,1,2,0.24098041124619202,5.0,5.75,1461,0.1413084823126664
3357,3357,2012,65000,2,1,1,0.28293965171041585,5.0,6.2,1582,0.17519969570178773
3358,3358,2015,55000,3,2,1,0.2928273277110487,5.0,3.5,998,0.06245720806390263
3359,3359,2010,71000,3,1,1,0.23958599539994888,5.0,2.0,998,0.06257131989349561
3360,3360,2012,70000,2,1,1,0.2776155184793058,5.0,4.0,1396,0.10384176492963103
3361,3361,2011,53000,3,2,1,0.15592104462536358,5.0,9.5,1781,0.24534043362495245
3362,3362,2013,43000,2,2,1,0.2161344561676788,5.0,17.5,1995,0.28489920121719287
3363,3363,2015,54000,3,2,1,0.18127406001160157,5.0,6.11,1598,0.1318372004564473
3364,3364,2014,51000,3,1,1,0.2580936966319026,5.0,3.75,1197,0.08501331304678585
3365,3365,2007,78000,2,1,2,0.13310333077774938,6.0,6.2,2835,0.1388360593381514
3366,3366,2014,25000,2,1,1,0.3295892000210937,5.0,6.15,1498,0.12248003042982121
3367,3367,2012,12600,3,1,1,0.2651925409400493,5.0,2.4,998,0.06257131989349561
3368,3368,2009,80000,2,1,4,0.22564183693751802,5.0,2.15,1248,0.07759604412324077
3369,3369,2016,21000,3,1,1,0.23958599539994888,5.0,3.75,1197,0.0909090909090909
3370,3370,2011,32000,3,1,2,0.19775352001265623,5.0,2.15,1196,0.06808672499049066
3371,3371,2015,50000,3,1,1,0.23958599539994888,5.0,4.75,1197,0.0906428299733739
3372,3372,2010,47500,3,1,1,0.19648586924334432,5.0,2.45,1586,0.1314187904146063
3373,3373,2017,7500,3,1,1,0.2205712338602704,5.0,11.15,1497,0.15804488398630656
3374,3374,2016,68163,2,2,1,0.2484595507851322,5.0,8.9,1461,0.1412133891213389
3375,3375,2014,61000,2,1,1,0.3270538984824699,5.0,4.35,1498,0.12248003042982121
3376,3376,2015,100000,2,1,2,0.16466783493361567,7.0,12.0,2494,0.12628375808292125
3377,3377,2009,61500,2,2,2,0.20371147862842215,5.0,8.5,1995,0.27919360973754276
3378,3378,2017,42883,3,1,1,0.25112161740068717,5.0,4.27,1086,0.06437809052871814
3379,3379,2012,97000,2,1,2,0.2592345823242833,5.0,4.25,1461,0.09433244579688092
3380,3380,2010,39525,3,2,1,0.1432445369322446,5.0,9.25,2360,0.25827310764549255
3381,3381,2017,35384,2,1,1,0.30803913694279145,5.0,8.61,1248,0.10327120578166603
3382,3382,2010,46000,2,2,1,0.14958279077880407,7.0,28.0,2987,0.4313427158615443
3383,3383,2018,32189,2,1,1,0.29155967694173673,5.0,9.25,1498,0.12316470140737922
3384,3384,2016,27000,2,2,1,0.2418677667847103,5.0,8.6,1582,0.17497147204260177
3385,3385,2018,22734,3,1,1,0.20878208170566975,5.0,7.53,1198,0.07569418029669074
3386,3386,2014,58002,2,1,1,0.24896661109285695,5.0,5.75,1461,0.1412133891213389
3387,3387,2012,31500,3,2,1,0.20916237693646333,5.0,4.15,1198,0.100038037276531
3388,3388,2017,30933,3,1,1,0.23020537970704086,5.0,5.84,1196,0.100038037276531
3389,3389,2012,27090,2,2,1,0.23489568755349488,5.0,16.5,1968,0.29201217192848994
3390,3390,2015,29500,2,2,1,0.20244382785911028,7.0,43.0,2993,0.42563712438189427
3391,3391,2013,45000,3,1,1,0.2580936966319026,5.0,3.55,1197,0.08501331304678585
3392,3392,2018,11691,3,1,1,0.23578304309201323,5.0,8.9,1197,0.09058577405857739
3393,3393,2006,121000,2,1,2,0.2078947261671514,5.0,2.5,1896,0.10612400152149105
3394,3394,2010,118077,2,1,1,0.20535942462852763,5.0,3.85,1493,0.14416127805249146
3395,3395,2012,36300,3,2,3,0.21676828155233474,5.0,7.5,1591,0.16584252567516167
3396,3396,2005,90000,3,1,2,0.19395056770472055,5.0,1.8,1341,0.05096995055154051
3397,3397,2010,78000,2,1,1,0.25353015386237976,5.0,2.25,1399,0.06428299733739064
3398,3398,2015,42000,2,2,1,0.22412065601434372,5.0,24.25,1968,0.2665081780144542
3399,3399,2015,27000,3,1,1,0.20878208170566975,5.0,4.35,1198,0.07569418029669074
3400,3400,2012,22000,2,2,1,0.2161344561676788,5.0,11.5,1995,0.28489920121719287
3401,3401,2014,49000,3,1,1,0.2205712338602704,5.0,4.75,1497,0.15804488398630656
3402,3402,2012,42600,2,1,1,0.29155967694173673,5.0,4.99,1396,0.10612400152149105
3403,3403,2018,12794,3,2,1,0.2408536461692608,5.0,9.15,1199,0.10365157854697603
3405,3405,2014,88046,3,2,1,0.12803272770050178,5.0,13.99,2354,0.22403955876759224
3406,3406,2014,8000,2,2,2,0.25353015386237976,5.0,19.75,2143,0.1390262457208064
3407,3407,2018,82739,2,2,1,0.20282412308990383,7.0,16.77,2179,0.20121719284899198
3408,3408,2006,193000,2,1,3,0.17240050462641826,7.0,2.5,2523,0.05477367820464055
3409,3409,2013,7000,3,2,1,0.2277968432453482,5.0,3.65,1498,0.12438189425637124
3410,3410,2012,60000,2,2,2,0.15655487001001953,5.0,23.5,2179,0.29201217192848994
3411,3411,2017,38000,3,1,1,0.2882637849415258,5.0,3.11,796,0.024914416127805233
3412,3412,2013,56344,3,1,1,0.22310653539889422,5.0,4.57,1496,0.10370863446177254
3413,3413,2014,17858,3,1,1,0.2155006307830228,5.0,5.32,1197,0.08710536325599087
3414,3414,2012,53000,3,1,1,0.2580936966319026,5.0,3.2,1197,0.08501331304678585
3415,3415,2016,67906,2,1,1,0.3194479938665985,5.0,5.63,1248,0.07569418029669074
3416,3416,2015,19000,3,1,1,0.26747431232481067,5.0,3.0,814,0.03993914035755039
3417,3417,2010,67000,2,2,2,0.2876299595568699,5.0,9.25,1995,0.29631038417649297
3418,3418,2011,80000,2,1,1,0.29878528632681456,5.0,1.2,1396,0.06808672499049066
3419,3419,2015,61000,3,1,1,0.2882637849415258,5.0,2.15,796,0.024914416127805233
3420,3420,2010,39000,2,1,1,0.2797705247871361,5.0,3.05,1199,0.07550399391403577
3421,3421,2014,59000,3,2,1,0.18102052985773917,5.0,11.5,1798,0.19747052111068847
3422,3422,2008,80931,3,1,1,0.22716301786069232,5.0,2.3,1086,0.05306200076074552
3423,3423,2016,34000,3,1,1,0.25860075693962736,5.0,4.95,1197,0.0905287181437809
3424,3424,2013,130000,2,1,1,0.2743196264790949,5.0,4.75,1461,0.09623430962343095
3425,3425,2018,52380,2,1,1,0.30803913694279145,5.0,10.15,1248,0.10327120578166603
3426,3426,2011,44000,3,1,1,0.22893772893772893,5.0,2.65,1198,0.07759604412324077
3427,3427,2015,84000,2,1,1,0.25353015386237976,5.0,3.8,1399,0.06437809052871814
3428,3428,2017,41697,3,2,1,0.16606225077985876,5.0,16.68,1997,0.20330924305819703
3429,3429,2014,163000,2,1,1,0.24098041124619202,5.0,5.0,1461,0.1413084823126664
3430,3430,2011,42000,3,1,2,0.2245009512451373,5.0,3.75,1197,0.08501331304678585
3431,3431,2013,129000,2,1,3,0.2696293186326409,5.0,4.11,1396,0.10376569037656903
3432,3432,2015,32200,3,1,2,0.23020537970704086,5.0,4.25,1196,0.100038037276531
3433,3433,2004,129000,2,1,1,0.13310333077774938,6.0,3.45,2835,0.1388360593381514
3434,3434,2014,40000,2,2,1,0.2168950466292659,5.0,22.5,1968,0.2665081780144542
3435,3435,2006,150000,3,1,1,0.15718869539467548,8.0,4.5,1998,0.18600228223659182
3436,3436,2007,140000,3,1,1,0.19344350739699578,5.0,0.9,1150,0.07740585774058577
3437,3437,2006,63181,3,1,1,0.19395056770472055,5.0,1.85,1341,0.09281095473564092
3438,3438,2013,39575,2,1,1,0.3270538984824699,5.0,3.25,1498,0.12248003042982121
3439,3439,2010,63600,2,1,2,0.22564183693751802,5.0,3.1,1248,0.1503934837066756
3440,3440,2014,70374,2,1,1,0.28775672463380103,5.0,7.34,1498,0.10581970330924305
3441,3441,2015,26256,2,1,1,0.25530486493941645,5.0,4.25,1498,0.10327120578166603
3442,3442,2016,13460,3,1,1,0.23578304309201323,5.0,6.45,1197,0.0906428299733739
3443,3443,2011,122000,2,1,2,0.16225929847192308,8.0,10.75,2494,0.1289463674400913
3444,3444,2015,58589,2,2,1,0.19344350739699578,5.0,27.75,2143,0.3214149866869532
3445,3445,2005,115000,3,1,2,0.21930358309095851,5.0,0.99,1061,0.05667554203119056
3446,3446,2016,75000,2,2,1,0.15997752708716165,7.0,24.0,2198,0.23545074172689234
3447,3447,2016,30292,3,1,1,0.23578304309201323,5.0,6.1,1197,0.0906428299733739
3448,3448,2017,32248,3,1,1,0.22183888462958232,5.0,8.25,1199,0.10365157854697603
3449,3449,2013,74000,3,1,1,0.20878208170566975,5.0,4.65,1198,0.07550399391403577
3450,3450,2014,56100,3,1,1,0.17366815539573013,5.0,9.75,1997,0.22757702548497527
3451,3451,2014,61325,3,1,1,0.23958599539994888,5.0,4.4,1197,0.0906428299733739
3452,3452,2014,33000,3,1,1,0.2421212969385727,5.0,3.99,1197,0.09813617344998098
3453,3453,2016,18090,2,2,1,0.20535942462852763,5.0,45.73,2993,0.42563712438189427
3454,3454,2014,71390,2,1,1,0.28775672463380103,5.0,5.27,1498,0.10581970330924305
3455,3455,2014,41000,1,1,1,0.7811568276684555,5.0,3.5,998,0.045644731837200456
3456,3456,2016,67000,2,1,1,0.3295892000210937,5.0,7.25,1498,0.12248003042982121
3457,3457,2008,99000,2,1,2,0.2155006307830228,5.0,1.6,1405,0.06808672499049066
3458,3458,2014,142000,2,1,2,0.24098041124619202,5.0,6.0,1461,0.1412133891213389
3459,3459,2010,26966,3,1,1,0.2580936966319026,5.0,3.0,1197,0.08501331304678585
3460,3460,2015,27628,3,1,1,0.2370506938613251,5.0,4.95,1199,0.10365157854697603
3461,3461,2016,82497,2,1,1,0.2997994069422641,5.0,8.99,1248,0.10327120578166603
3462,3462,2007,86000,3,1,3,0.15085044154811597,5.0,1.85,2354,0.20882464815519208
3463,3463,2016,26981,3,1,1,0.20878208170566975,5.0,6.16,1198,0.07550399391403577
3464,3464,2010,110471,2,1,1,0.26747431232481067,5.0,3.5,1248,0.07550399391403577
3465,3465,2014,69000,3,1,1,0.24719190001582028,5.0,4.5,1199,0.10376569037656903
3466,3466,2017,12000,3,1,1,0.23578304309201323,5.0,7.75,1197,0.09058577405857739
3467,3467,2014,77500,2,1,1,0.2592345823242833,5.0,6.6,1461,0.09433244579688092
3468,3468,2014,48031,3,1,1,0.23958599539994888,5.0,4.98,1197,0.0909090909090909
3469,3469,2008,170000,2,2,3,0.20371147862842215,5.0,9.75,1995,0.27919360973754276
3470,3470,2014,69565,2,1,1,0.28775672463380103,5.0,5.55,1498,0.10581970330924305
3471,3471,2016,45492,2,2,1,0.2725449154020583,5.0,10.3,1498,0.1413084823126664
3472,3472,2011,85000,3,2,2,0.14831514000949217,5.0,7.5,2354,0.2727272727272727
3473,3473,2008,55902,3,1,1,0.18368259647329416,5.0,1.8,1399,0.1112590338531761
3474,3474,2017,18500,3,1,1,0.20535942462852763,5.0,6.25,1199,0.07569418029669074
3475,3475,2015,129750,2,1,2,0.18951379001212887,7.0,6.8,2489,0.11316089767972613
3476,3476,2009,50902,3,2,1,0.24338894770788458,5.0,3.0,1197,0.08710536325599087
3477,3477,2015,84725,2,1,1,0.19141526616609675,7.0,11.6,2179,0.20121719284899198
3478,3478,2013,40000,2,1,2,0.28775672463380103,5.0,6.95,1582,0.17504754659566374
3479,3479,2010,60000,3,1,3,0.18127406001160157,5.0,3.5,1798,0.2392544693799924
3480,3480,2014,33496,3,1,1,0.23958599539994888,5.0,5.5,1197,0.0906428299733739
3481,3481,2015,25000,3,1,1,0.23578304309201323,5.0,5.65,1197,0.09058577405857739
3482,3482,2013,71000,2,1,1,0.2307124400147656,8.0,3.25,1248,0.07531380753138074
3483,3483,2015,20826,3,2,1,0.18127406001160157,5.0,7.72,1598,0.1319893495625713
3484,3484,2016,42244,2,1,1,0.24934690632365053,5.0,12.0,1582,0.17497147204260177
3485,3485,2013,98598,2,1,1,0.3224903557129471,5.0,1.55,936,0.04450361354127044
3486,3486,2011,62100,2,1,1,0.14577983847086837,7.0,10.75,2982,0.2601749714720426
3487,3487,2016,44238,3,1,1,0.23578304309201323,5.0,6.72,1197,0.09058577405857739
3488,3488,2012,91743,2,2,1,0.1530054478559462,7.0,28.55,2967,0.39406618486116396
3489,3489,2013,19828,2,2,2,0.22627566232217397,4.0,75.0,2967,0.5055154050969951
3490,3490,2016,36891,3,1,1,0.22564183693751802,5.0,10.49,1497,0.15804488398630656
3491,3491,2012,90049,2,1,1,0.21816269739857783,7.0,3.8,1493,0.12514263978699125
3492,3492,2012,74002,2,2,1,0.20979620232111929,5.0,18.5,1968,0.20121719284899198
3493,3493,2013,41000,3,2,1,0.1568084001638819,5.0,6.0,2359,0.3120007607455306
3494,3494,2012,83678,2,1,1,0.28293965171041585,5.0,5.5,1582,0.17519969570178773
3495,3495,2010,91000,3,1,1,0.23958599539994888,5.0,2.3,998,0.06257131989349561
3496,3496,2016,50000,2,1,1,0.3108279686352776,7.0,8.7,1248,0.10327120578166603
3497,3497,2015,58000,2,1,1,0.30930678771210335,5.0,4.95,1120,0.0700076074553062
3498,3498,2012,80000,2,1,1,0.29029202617242483,5.0,4.25,1248,0.07569418029669074
3499,3499,2017,41290,2,1,2,0.20282412308990383,7.0,10.94,2179,0.20121719284899198
3500,3500,2013,65000,2,2,1,0.28496789294131486,5.0,21.26,1995,0.29631038417649297
3501,3501,2016,16471,3,1,2,0.18102052985773917,5.0,11.5,1798,0.19747052111068847
3502,3502,2015,54339,2,1,2,0.285728483402902,5.0,6.0,1396,0.10370863446177254
3503,3503,2016,24025,3,1,1,0.23007861463010965,6.0,4.1,1198,0.0909090909090909
3504,3504,2013,24027,3,1,1,0.31310974002003905,5.0,2.01,796,0.024914416127805233
3505,3505,2010,59270,3,1,1,0.19902117078196813,5.0,2.6,1172,0.06238113351084061
3506,3506,2012,40000,3,1,1,0.23958599539994888,5.0,2.35,998,0.06257131989349561
3507,3507,2012,155566,2,1,2,0.1204268230846304,6.0,9.15,2835,0.16051730696082162
3508,3508,2013,42320,3,1,1,0.24592424924650838,5.0,2.9,1198,0.100038037276531
3509,3509,2017,24153,2,1,2,0.285728483402902,5.0,9.18,1396,0.10370863446177254
3510,3510,2016,27000,3,2,1,0.16479460001054685,5.0,11.45,1591,0.16565233929250667
3511,3511,2012,92000,1,1,2,0.7999403697078115,5.0,2.1,796,0.007987828071510064
3512,3512,2017,61795,3,1,1,0.22564183693751802,5.0,5.53,1198,0.099847850893876
3513,3513,2016,13500,3,1,1,0.23007861463010965,6.0,3.75,1198,0.0909090909090909
3514,3514,2018,4500,3,2,1,0.2281771384761418,5.0,12.5,1497,0.15804488398630656
3515,3515,2017,23000,2,2,1,0.20282412308990383,7.0,15.5,2179,0.20121719284899198
3516,3516,2011,65400,3,1,1,0.0,5.0,2.1,1086,0.1503934837066756
3517,3517,2013,80578,2,2,2,0.1881193741658858,5.0,14.5,2143,0.25827310764549255
3518,3518,2017,42646,2,2,1,0.2484595507851322,5.0,12.46,1461,0.1412133891213389
3519,3519,2014,30000,3,1,2,0.20878208170566975,5.0,5.25,1198,0.07569418029669074
3521,3521,2009,98000,2,2,2,0.17113285385710636,5.0,25.0,2987,0.47128185621909474
3523,3523,2012,50000,2,2,1,0.16352694924123495,4.0,45.0,2993,0.4507987828071511
3524,3524,2015,63310,2,1,1,0.3600128184845793,5.0,5.1,1248,0.07569418029669074
3525,3525,2014,66000,2,1,1,0.3270538984824699,5.0,3.5,1498,0.12248003042982121
3526,3526,2011,74000,2,2,2,0.20371147862842215,5.0,12.5,1995,0.27919360973754276
3527,3527,2012,93000,2,1,1,0.29789793078829624,5.0,5.55,1396,0.10365157854697603
3528,3528,2015,70000,2,2,1,0.14577983847086837,7.0,19.48,2982,0.25637124381894255
3529,3529,2012,48772,3,1,1,0.23578304309201323,5.0,3.91,1197,0.09813617344998098
3530,3530,2010,66000,3,1,1,0.23578304309201323,5.0,2.19,1199,0.08596424496006087
3531,3531,2017,27417,3,2,1,0.23958599539994888,5.0,6.89,1197,0.0909090909090909
3532,3532,2011,51593,3,1,2,0.19775352001265623,5.0,3.47,1196,0.06808672499049066
3533,3533,2008,86340,3,2,2,0.1153562200073828,5.0,3.25,2349,0.1503934837066756
3534,3534,2010,75000,3,1,1,0.20409177385921576,5.0,2.85,1298,0.10270064663370103
3535,3535,2016,39237,2,2,1,0.2168950466292659,5.0,25.64,1968,0.2665081780144542
3536,3536,2018,11966,3,1,1,0.21296532924439904,5.0,10.28,1497,0.15614302015975656
3537,3537,2015,37000,3,1,1,0.2307124400147656,5.0,6.3,1199,0.10365157854697603
3538,3538,2014,70920,2,1,1,0.25530486493941645,5.0,4.75,1498,0.10384176492963103
3539,3539,2013,65280,2,1,1,0.25188220786227433,5.0,5.8,1461,0.09307721567135792
3540,3540,2016,62000,2,2,1,0.15858311124091856,7.0,44.5,2179,0.2919360973754279
3541,3541,2014,44525,3,1,1,0.2345153923227013,5.0,4.65,1197,0.09262076835298592
3542,3542,2009,86863,3,1,1,0.2155006307830228,5.0,3.6,1497,0.15937618866489162
3543,3543,2015,102626,2,1,1,0.20282412308990383,7.0,12.25,2179,0.20121719284899198
3544,3544,2017,45000,2,1,1,0.20662707539783953,5.0,20.0,1956,0.25827310764549255
3545,3545,2017,22000,2,1,1,0.20282412308990383,7.0,16.0,2179,0.20121719284899198
3546,3546,2011,108905,2,2,2,0.14945602570187289,8.0,6.21,2179,0.1631799163179916
3547,3547,2016,12800,3,1,1,0.24643130955423317,7.0,3.25,1198,0.06238113351084061
3548,3548,2016,32000,2,1,1,0.19521821847403245,7.0,9.75,2179,0.1631799163179916
3549,3549,2014,39000,3,2,1,0.19648586924334432,5.0,4.45,1198,0.099847850893876
3550,3550,2017,42000,2,1,1,0.32451859694384616,5.0,12.0,1498,0.12248003042982121
3551,3551,2008,73000,3,1,1,0.18254171078091344,5.0,0.8,1396,0.05857740585774057
3552,3552,2018,48000,2,1,1,0.30423618463485574,5.0,5.95,1186,0.07563712438189425
3553,3553,2015,18000,1,1,1,0.9970184853905782,4.0,3.0,796,0.011601369341955103
3554,3554,2014,19000,3,1,1,0.22095152909106397,5.0,5.25,1396,0.13560289083301635
3555,3555,2019,33598,2,1,1,0.17341462524186776,7.0,22.2,2393,0.2160517306960822
3556,3556,2012,63000,2,2,1,0.2161344561676788,5.0,13.5,1995,0.28489920121719287
3557,3557,2015,48000,2,2,1,0.21499357047529807,5.0,13.5,1968,0.19747052111068847
3558,3558,2014,66000,2,1,1,0.25353015386237976,5.0,3.47,1399,0.06437809052871814
3559,3559,2013,80000,2,2,2,0.1417233560090703,7.0,9.5,2696,0.28489920121719287
3560,3560,2011,37000,3,1,1,0.19065467570450959,5.0,4.8,1598,0.1319893495625713
3561,3561,2016,35058,3,1,1,0.19014761539678485,5.0,6.54,1598,0.1318372004564473
3562,3562,2012,52000,3,1,1,0.20878208170566975,5.0,3.1,1198,0.07550399391403577
3563,3563,2015,61313,2,1,1,0.2997994069422641,5.0,7.99,1248,0.10327120578166603
3564,3564,2009,45000,3,1,2,0.1841896567810189,5.0,3.3,1798,0.19760365157854698
3565,3565,2015,74000,2,1,1,0.2632910647860814,7.0,8.75,1248,0.10384176492963103
3566,3566,2013,89000,3,2,1,0.24338894770788458,5.0,4.19,1197,0.08710536325599087
3567,3567,2019,13414,2,2,1,0.2269094877068299,5.0,30.77,2143,0.19360973754279193
