,ID,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Seats,Price,Engine_Number,Power_Number
2729,2729,2008,75000,3,1,2,11.1,5.0,3.9,2354,158.8
2730,2730,2014,58310,3,1,2,19.1,5.0,5.39,1197,85.8
2731,2731,2009,90000,2,1,2,19.3,5.0,3.0,1248,73.9
2732,2732,2012,83000,2,1,1,23.4,5.0,4.3,1248,74.0
2733,2733,2017,37282,3,1,1,20.85,5.0,6.75,1197,83.14
2734,2734,2017,23000,3,1,1,18.9,5.0,4.5,1197,82.0
2735,2735,2010,82000,2,1,1,17.8,5.0,2.75,1399,68.0
2736,2736,2016,31000,2,1,1,23.9,5.0,9.0,1582,126.2
2738,2738,2014,45001,2,1,2,20.0,5.0,2.55,1399,68.05
2739,2739,2014,50446,2,1,1,21.12,5.0,3.54,1248,88.8
2740,2740,2009,89000,3,1,1,13.5,5.0,4.25,1799,130.0
2741,2741,2007,72000,3,1,2,19.7,5.0,1.2,796,46.3
2742,2742,2013,90000,2,2,1,22.48,5.0,19.5,1995,190.0
2743,2743,2015,76000,2,1,2,16.0,7.0,12.0,2179,140.0
2744,2744,2012,78401,2,1,1,23.2,5.0,3.9,1248,73.94
2745,2745,2017,38426,2,1,1,24.3,5.0,9.13,1248,88.5
2746,2746,2011,45000,3,1,1,15.1,7.0,2.25,1196,73.0
2747,2747,2012,83000,3,1,1,17.5,5.0,3.25,1197,85.8
2748,2748,2017,50170,2,2,1,17.01,5.0,14.79,1582,126.2
2749,2749,2010,37822,3,1,1,22.5,5.0,2.35,998,67.04
2750,2750,2015,33517,2,1,1,27.62,5.0,3.1,793,47.0
2751,2751,2014,110000,2,2,1,13.01,7.0,12.9,2199,194.3
2752,2752,2017,60000,3,1,1,21.1,5.0,2.5,814,55.2
2753,2753,2013,92408,3,1,1,18.5,5.0,3.65,1197,82.85
2754,2754,2014,45000,3,1,1,17.1,5.0,7.5,1591,121.3
2755,2755,2013,33793,3,1,1,18.4,5.0,3.74,1198,86.8
2756,2756,2017,26327,3,1,1,20.4,5.0,5.86,1197,81.8
2757,2757,2018,20604,2,2,1,19.27,5.0,39.62,2143,167.62
2758,2758,2018,61386,2,1,1,25.2,5.0,7.05,1248,74.0
2759,2759,2018,11500,2,2,1,28.4,5.0,7.5,1248,74.0
2760,2760,2012,58000,2,1,1,25.44,5.0,2.1,936,57.6
2761,2761,2014,38000,3,2,1,13.7,5.0,11.6,1798,157.75
2762,2762,2012,49000,2,2,2,14.84,5.0,19.25,2143,167.62
2763,2763,2017,72202,2,1,1,13.68,8.0,17.92,2393,147.8
2764,2764,2016,7000,3,1,1,20.36,5.0,3.6,1197,78.9
2765,2765,2014,20000,2,1,2,25.8,5.0,4.5,1498,98.6
2766,2766,2017,14061,2,1,1,21.9,5.0,7.4,1396,88.76
2767,2767,2018,30706,2,2,1,11.57,5.0,59.29,2987,254.79
2768,2768,2011,51387,2,1,1,12.05,7.0,5.5,2179,120.0
2769,2769,2006,44000,3,1,2,15.3,5.0,1.75,1341,83.0
2770,2770,2016,12208,3,1,1,21.4,5.0,6.75,1197,83.1
2771,2771,2011,55000,2,1,1,16.52,5.0,3.95,1991,123.7
2772,2772,2011,61600,3,1,1,17.1,5.0,4.2,1591,121.3
2773,2773,2016,28414,3,1,1,17.0,5.0,8.4,1497,118.0
2774,2774,2017,27853,3,2,1,17.21,5.0,8.25,1197,103.5
2775,2775,2013,55116,3,1,1,19.4,5.0,3.31,1198,86.8
2776,2776,2017,26000,2,1,1,26.59,5.0,7.5,1248,74.0
2777,2777,2012,45496,3,1,1,17.0,5.0,4.75,1497,118.0
2778,2778,2013,76000,2,2,2,11.18,7.0,8.79,2696,184.0
2779,2779,2014,136000,3,1,1,13.1,5.0,9.5,1798,157.75
2781,2781,2010,38127,3,1,1,19.7,5.0,1.55,796,46.3
2782,2782,2014,82450,2,1,1,23.0,5.0,5.85,1396,90.0
2783,2783,2014,62497,3,1,1,15.8,5.0,7.52,1499,110.0
2784,2784,2011,86732,2,1,1,23.08,5.0,3.6,1461,63.1
2785,2785,2016,27969,3,1,1,19.4,5.0,4.73,1198,86.8
2786,2786,2013,66372,2,2,1,11.18,7.0,10.5,2696,184.0
2787,2787,2013,73525,2,2,1,16.46,5.0,34.54,2993,258.0
2788,2788,2018,20689,3,1,1,18.9,5.0,6.07,1197,81.86
2789,2789,2018,25093,3,1,1,21.4,5.0,7.76,1197,83.1
2790,2790,2016,49176,2,1,1,11.68,8.0,7.46,2498,112.0
2791,2791,2012,87510,2,1,1,21.8,5.0,3.49,1461,78.0
2792,2792,2012,38214,3,1,2,18.5,5.0,4.05,1197,80.0
2793,2793,2013,48986,2,1,1,10.5,6.0,11.88,2835,107.2
2794,2794,2011,88000,3,2,1,14.53,5.0,6.45,1794,138.1
2795,2795,2015,69002,2,2,1,15.97,5.0,50.0,2993,258.0
2796,2796,2011,43706,3,2,1,10.9,5.0,9.0,2497,215.0
2797,2797,2016,58671,2,2,1,17.01,5.0,14.25,1582,126.2
2798,2798,2017,49404,2,1,1,18.49,7.0,7.36,1493,100.0
2799,2799,2010,72000,2,1,1,12.05,8.0,4.4,2179,120.0
2800,2800,2016,24000,3,1,1,25.17,5.0,3.1,799,53.3
2801,2801,2017,53285,3,2,1,22.5,5.0,4.28,999,67.0
2802,2802,2017,12000,3,1,1,16.1,5.0,5.5,1197,85.0
2803,2803,2012,45000,2,2,1,17.0,5.0,6.99,1896,105.0
2804,2804,2018,26234,3,1,1,24.7,5.0,4.29,796,47.3
2805,2805,2014,55000,3,1,1,18.6,5.0,4.2,1197,85.8
2806,2806,2012,90000,2,1,1,23.0,5.0,4.11,1396,90.0
2807,2807,2015,48000,2,2,1,15.73,5.0,18.75,1968,174.33
2808,2808,2017,19863,2,2,1,11.57,5.0,64.95,2987,254.79
2809,2809,2010,55000,3,1,2,19.81,5.0,1.59,1086,68.05
2810,2810,2016,4800,3,1,1,20.51,5.0,3.6,998,67.04
2811,2811,2017,38607,3,1,2,17.8,5.0,7.87,1497,117.3
2812,2812,2018,3958,3,1,1,18.9,5.0,5.55,1197,81.86
2813,2813,2014,74000,2,1,2,25.1,5.0,6.4,1498,98.6
2814,2814,2009,54540,3,1,3,17.5,5.0,2.65,1298,85.8
2815,2815,2015,58400,3,1,1,17.5,5.0,5.5,1298,85.8
2816,2816,2013,73648,2,1,1,15.1,7.0,7.31,2179,140.0
2817,2817,2016,83000,2,1,1,28.09,5.0,7.1,1248,88.5
2818,2818,2016,16159,2,1,1,22.32,5.0,7.83,1582,126.32
2819,2819,2005,150000,2,1,1,13.1,5.0,0.85,1493,82.0
2820,2820,2014,22100,3,1,1,19.4,5.0,3.55,1198,86.8
2821,2821,2017,35043,3,1,1,17.19,5.0,8.19,1197,81.86
2822,2822,2018,24000,2,2,1,18.88,5.0,28.0,1995,184.0
2823,2823,2015,480000,2,2,1,16.96,5.0,13.0,1968,138.03
2824,2824,2011,70000,3,1,2,15.26,5.0,3.29,1598,103.5
2825,2825,2015,13769,3,1,2,16.1,5.0,4.41,1197,85.0
2826,2826,2013,58000,2,1,1,19.01,5.0,4.99,1461,108.45
2827,2827,2009,58000,2,2,1,18.56,5.0,17.98,1995,190.0
2828,2828,2018,18705,2,1,1,20.5,5.0,7.71,1248,91.72
2829,2829,2013,32378,3,1,1,20.51,5.0,2.8,998,67.04
2830,2830,2013,45000,2,1,1,22.1,5.0,3.0,1248,76.9
2831,2831,2015,36836,2,1,1,15.1,7.0,12.49,2179,140.0
2832,2832,2016,54199,2,1,1,23.0,5.0,5.0,1248,88.8
2833,2833,2017,36935,2,2,1,18.56,5.0,32.64,1995,190.0
2834,2834,2015,23000,2,1,1,25.2,5.0,6.5,1248,74.0
2835,2835,2015,14000,2,2,1,18.12,5.0,35.0,1995,190.0
2836,2836,2015,100073,2,1,2,25.0,5.0,2.0,1396,69.01
2837,2837,2015,59182,2,1,1,15.1,7.0,9.46,2179,140.0
2838,2838,2016,72132,2,2,2,12.07,7.0,39.0,2967,241.4
2839,2839,2009,79000,2,2,1,18.48,5.0,15.0,1995,177.0
2840,2840,2013,66930,3,1,1,17.1,5.0,6.15,1591,121.3
2841,2841,2015,100000,2,2,2,13.01,7.0,14.5,2199,194.3
2843,2843,2018,27413,3,2,1,20.51,5.0,5.18,998,67.0
2844,2844,2007,90000,3,1,2,17.3,5.0,1.24,1061,64.0
2845,2845,2013,40300,3,1,1,18.5,5.0,2.8,1197,82.85
2846,2846,2011,73783,3,2,2,13.7,5.0,5.23,1798,157.75
2847,2847,2005,86000,3,1,2,15.3,5.0,0.45,1341,83.0
2848,2848,2014,65694,3,1,1,18.9,5.0,3.25,998,67.1
2849,2849,2015,23000,3,1,1,16.8,5.0,1.5,796,34.2
2850,2850,2012,51000,3,1,1,20.36,5.0,2.85,1197,78.9
2851,2851,2018,18335,3,1,1,21.7,5.0,4.5,999,67.0
2852,2852,2014,36000,2,2,1,15.0,5.0,16.25,2147,107.3
2853,2853,2017,25000,3,2,1,17.21,5.0,7.75,1197,103.5
2854,2854,2007,81000,2,1,3,12.05,8.0,4.35,2179,120.0
2855,2855,2019,21719,2,2,1,12.9,7.0,33.13,2755,174.5
2856,2856,2013,75421,2,1,1,25.44,5.0,3.63,936,56.3
2857,2857,2010,80000,2,1,1,12.8,8.0,4.75,2494,102.0
2858,2858,2018,10671,3,1,1,20.85,5.0,6.51,1197,83.14
2859,2859,2018,4126,3,1,1,21.7,5.0,4.8,999,67.0
2860,2860,2017,98500,2,1,1,22.95,5.0,6.0,1248,74.0
2861,2861,2016,61578,3,1,1,18.9,5.0,6.4,1197,82.0
2862,2862,2014,54000,2,1,1,20.34,5.0,4.9,1498,103.2
2863,2863,2013,70998,2,2,1,17.68,5.0,20.57,1968,174.33
2864,2864,2015,40082,2,1,1,19.3,5.0,4.76,1248,73.9
2865,2865,2012,50619,3,1,1,18.0,5.0,2.0,995,62.0
2866,2866,2009,103905,2,2,1,22.69,5.0,9.92,1995,190.0
2867,2867,2018,15334,3,1,1,21.1,5.0,3.69,814,55.2
2868,2868,2013,69000,2,1,1,23.4,5.0,5.75,1248,74.0
2869,2869,2014,75160,2,1,1,20.14,5.0,5.7,1498,88.5
2870,2870,2014,44753,3,1,1,18.0,5.0,4.94,1198,86.7
2871,2871,2012,53024,3,2,1,14.4,5.0,4.29,1598,103.6
2872,2872,2014,23840,3,1,1,20.51,5.0,3.0,998,67.04
2873,2873,2014,81298,2,1,1,20.14,5.0,6.5,1498,88.8
2874,2874,2015,59000,3,1,2,16.47,5.0,4.9,1198,73.9
2875,2875,2016,51806,2,1,1,25.8,5.0,5.4,1498,98.6
2876,2876,2014,56000,2,2,1,18.53,5.0,24.0,1968,187.74
2877,2877,2019,29279,2,1,1,24.7,5.0,7.46,1047,69.0
2878,2878,2017,33550,2,2,1,21.5,5.0,9.6,1498,108.5
2879,2879,2014,62000,2,2,1,18.53,5.0,25.0,1968,187.74
2880,2880,2014,66000,2,1,1,19.01,5.0,6.8,1461,108.5
2881,2881,2016,46630,2,2,1,21.66,5.0,8.59,1498,103.52
2882,2882,2016,72566,2,1,1,25.83,5.0,5.29,1498,99.0
2883,2883,2011,51482,2,1,1,15.42,8.0,2.5,1405,70.0
2884,2884,2011,90000,2,2,1,14.84,5.0,13.9,2143,167.62
2885,2885,2014,69000,2,1,2,13.0,7.0,20.0,2982,168.5
2886,2886,2011,90000,3,1,2,17.0,5.0,3.4,1497,118.0
2887,2887,2015,39000,3,1,1,18.6,5.0,5.5,1197,81.83
2888,2888,2012,110000,2,1,2,20.54,5.0,3.65,1598,103.6
2889,2889,2011,68022,2,1,1,13.1,7.0,5.86,2499,141.0
2890,2890,2018,27852,3,2,1,14.8,5.0,10.44,1497,121.36
2891,2891,2013,58291,2,1,1,17.8,5.0,5.0,1248,113.27689373297004
2892,2892,2011,68439,2,1,1,23.0,5.0,3.37,1396,90.0
2893,2893,2011,150000,2,1,1,12.99,8.0,6.95,2494,100.6
2894,2894,2018,14000,2,1,1,21.5,5.0,9.9,1497,108.5
2895,2895,2012,71558,2,1,1,20.0,5.0,3.3,1399,68.05
2896,2896,2013,48000,2,2,2,17.85,4.0,50.5,2967,300.0
2897,2897,2015,65800,2,2,1,17.01,5.0,12.5,1582,126.2
2898,2898,2014,53000,2,2,1,16.55,5.0,20.5,1968,140.0
2899,2899,2017,14600,2,1,1,16.0,7.0,14.5,2179,140.0
2900,2900,2017,34429,2,2,1,13.8,7.0,20.0,2999,174.57
2901,2901,2014,52000,2,1,1,23.4,5.0,5.25,1248,74.0
2902,2902,2015,25470,3,1,1,20.73,5.0,5.9,1373,91.1
2903,2903,2013,22000,3,1,1,21.1,5.0,2.6,814,55.2
2904,2904,2007,75000,2,2,1,11.0,5.0,11.0,2987,198.5
2905,2905,2011,95995,2,2,1,18.48,5.0,15.5,1995,177.0
2906,2906,2017,26877,2,1,1,24.0,5.0,5.75,1186,73.97
2907,2907,2015,26000,2,2,1,14.47,5.0,75.0,2993,301.73
2908,2908,2007,140000,2,1,2,17.8,5.0,2.0,1248,75.0
2909,2909,2008,95291,3,1,1,17.92,5.0,2.3,1086,62.1
2910,2910,2009,135000,2,1,2,12.8,8.0,8.2,2494,102.0
2911,2911,2015,32000,3,1,1,18.6,5.0,4.8,1197,81.83
2912,2912,2008,68333,2,2,2,11.0,5.0,8.5,2987,198.5
2913,2913,2011,72000,2,1,1,20.0,5.0,2.9,1399,68.0
2914,2914,2012,52100,2,1,1,21.43,5.0,6.5,1364,86.79
2915,2915,2018,10000,3,1,1,18.9,5.0,5.85,1197,81.86
2916,2916,2019,6261,2,1,1,16.3,5.0,23.91,1956,170.0
2917,2917,2019,3906,3,2,1,20.89,5.0,7.36,1197,81.8
2918,2918,2014,55960,2,1,1,11.5,7.0,17.25,2982,171.0
2919,2919,2013,144000,2,1,1,20.54,5.0,7.0,1598,103.6
2920,2920,2017,38000,2,1,1,13.68,7.0,17.65,2393,147.8
2921,2921,2013,51000,2,1,1,20.0,5.0,2.5,1399,68.1
2922,2922,2015,150000,2,1,1,23.59,5.0,6.0,1364,67.05
2923,2923,2018,2500,2,1,1,18.06,7.0,8.25,2523,63.0
2924,2924,2018,41661,2,2,1,12.7,5.0,44.83,2179,187.7
2925,2925,2011,64000,2,2,1,16.07,5.0,10.5,1995,181.0
2926,2926,2008,80000,3,1,2,13.2,5.0,1.9,1495,94.0
2927,2927,2016,30000,3,2,2,23.1,5.0,4.25,998,67.04
2928,2928,2014,43000,2,2,2,16.36,5.0,26.5,2179,187.7
2929,2929,2013,90000,2,2,2,12.4,5.0,22.5,2698,179.5
2930,2930,2011,123880,2,1,1,23.08,5.0,3.3,1461,63.1
2931,2931,2015,42000,3,1,2,18.0,5.0,4.3,1198,86.7
2932,2932,2012,79824,2,1,1,19.87,5.0,5.25,1461,83.8
2933,2933,2015,75000,2,1,1,12.99,8.0,11.75,2494,100.6
2934,2934,2014,72411,3,1,1,18.0,5.0,4.25,1198,86.7
2935,2935,2012,63000,2,2,1,14.94,5.0,14.22,2143,204.0
2936,2936,2015,53713,3,1,1,17.71,5.0,4.2,1197,78.9
2937,2937,2017,18000,2,2,1,11.36,8.0,18.25,2755,171.5
2938,2938,2013,51000,2,1,1,15.8,5.0,18.5,2148,170.0
2939,2939,2008,86700,3,1,2,16.1,5.0,2.4,1298,88.2
2940,2940,2016,29000,2,1,1,27.39,5.0,6.5,1248,74.0
2941,2941,2014,56000,4,1,1,31.634399999999996,5.0,3.2,1086,62.1
2942,2942,2015,33000,3,2,1,23.1,5.0,3.99,998,67.04
2943,2943,2014,64394,2,1,1,22.7,5.0,5.45,1498,89.84
2944,2944,2010,76000,2,1,1,18.8,5.0,2.7,1248,90.0
2945,2945,2016,48719,2,1,1,27.3,5.0,6.25,1498,98.6
2946,2946,2016,59711,2,1,1,15.1,7.0,13.28,2179,140.0
2947,2947,2012,83000,2,1,1,23.08,5.0,3.7,1461,63.1
2948,2948,2018,10714,2,2,1,19.27,5.0,39.51,2143,167.62
2949,2949,2010,127510,2,1,2,19.0,5.0,1.4,1248,90.0
2950,2950,2014,35010,2,1,1,22.9,5.0,3.5,1248,74.0
2951,2951,2012,75451,3,1,1,17.5,5.0,3.78,1197,85.8
2952,2952,2015,83000,2,1,1,19.09,5.0,2.7,1405,69.01
2953,2953,2013,38755,2,1,1,25.8,5.0,3.2,1498,98.6
2954,2954,2016,30000,3,1,1,20.4,5.0,5.0,1197,81.8
2955,2955,2012,40000,2,1,1,20.77,7.0,7.0,1248,88.8
2956,2956,2014,19500,3,1,2,18.9,5.0,2.85,1197,82.0
2957,2957,2016,41000,3,1,1,19.69,5.0,4.25,1198,67.04
2958,2958,2014,30000,3,1,2,18.9,5.0,4.9,1197,82.0
2959,2959,2017,37000,2,1,1,17.1,5.0,16.9,1956,170.0
2960,2960,2014,62000,2,1,2,22.07,5.0,4.25,1199,73.9
2961,2961,2015,42023,3,2,1,15.5,5.0,4.34,1198,86.7
2962,2962,2012,51001,2,2,1,16.09,5.0,17.0,1995,184.0
2963,2963,2017,55389,2,2,1,18.88,5.0,28.45,1995,184.0
2964,2964,2014,46728,3,2,1,15.6,5.0,6.15,1497,116.3
2965,2965,2014,58995,2,1,1,12.83,7.0,9.25,2696,162.0
2966,2966,2015,37857,2,1,1,26.59,5.0,4.85,1248,74.0
2967,2967,2014,71000,2,1,1,25.2,5.0,4.8,1248,74.0
2968,2968,2012,49024,3,1,1,18.4,5.0,2.3,1198,86.8
2969,2969,2016,10770,3,1,1,18.9,5.0,4.75,1197,82.0
2970,2970,2017,72000,2,1,1,22.95,5.0,5.0,1248,74.0
2971,2971,2015,91000,3,1,1,21.1,5.0,2.5,814,55.2
2972,2972,2017,14000,3,1,1,18.6,5.0,5.95,1197,81.83
2973,2973,2014,48000,2,2,2,9.0,5.0,16.0,1984,181.0
2974,2974,2014,75136,2,1,1,22.7,5.0,6.15,1498,89.84
2975,2975,2014,32500,3,1,2,21.1,5.0,4.05,1197,85.8
2976,2976,2010,94500,2,1,2,21.9,5.0,3.1,1396,90.0
2977,2977,2013,34900,3,1,1,22.0,5.0,5.49,1197,81.8
2978,2978,2010,42400,3,2,3,8.0,4.0,42.91,4806,394.3
2979,2979,2015,50000,2,1,1,17.8,5.0,5.7,1248,75.0
2980,2980,2014,35000,3,1,1,19.4,5.0,2.85,1198,86.8
2981,2981,2012,37000,3,1,2,18.6,5.0,2.35,1199,79.4
2982,2982,2018,32807,3,2,1,13.0,5.0,14.76,1591,121.3
2983,2983,2008,119000,3,1,2,17.7,5.0,2.25,1497,78.0
2984,2984,2016,12000,3,1,1,18.5,5.0,3.65,1197,85.8
2985,2985,2016,46727,2,1,1,22.77,5.0,7.25,1498,98.59
2986,2986,2010,73336,2,2,1,13.2,5.0,10.69,1995,170.0
2987,2987,2014,9000,3,1,2,17.01,5.0,5.5,1591,121.3
2988,2988,2005,240000,2,1,4,12.8,8.0,5.1,2494,102.0
2989,2989,2014,25422,3,1,1,22.5,5.0,3.25,998,67.04
2990,2990,2018,14000,2,1,1,25.47,7.0,9.25,1248,88.5
2991,2991,2008,66000,3,1,1,19.7,5.0,1.7,796,46.3
2992,2992,2010,55324,3,1,1,19.0,5.0,2.87,998,66.1
2993,2993,2009,90000,2,2,1,11.0,5.0,17.75,2993,235.0
2994,2994,2017,43000,3,1,1,18.15,5.0,4.5,1198,82.0
2995,2995,2008,58483,3,2,2,19.2,5.0,2.95,1197,80.0
2996,2996,2007,93000,3,2,2,12.9,5.0,2.6,1799,130.0
2997,2997,2010,50000,3,1,1,20.36,5.0,3.0,1197,78.9
2998,2998,2014,78616,2,2,2,14.84,5.0,15.5,2143,170.0
2999,2999,2011,37000,3,1,1,17.6,5.0,2.8,1496,88.73
3000,3000,2010,54801,3,1,1,17.0,5.0,2.5,1497,118.0
3001,3001,2014,29000,2,1,1,23.4,5.0,5.75,1248,74.0
3002,3002,2010,68000,3,1,1,22.0,5.0,2.8,1197,81.8
3003,3003,2014,58000,3,1,1,17.01,5.0,4.59,1591,121.3
3004,3004,2012,64290,2,1,1,23.2,5.0,3.65,1248,73.94
3005,3005,2015,31000,2,1,1,13.0,7.0,19.85,2982,168.5
3006,3006,2018,16039,2,1,1,17.1,5.0,18.5,1956,170.0
3007,3007,2017,19860,3,1,1,18.6,5.0,6.95,1197,81.83
3008,3008,2014,48500,1,1,2,62.5632,5.0,2.85,998,58.16
3009,3009,2012,75391,2,1,1,13.93,7.0,3.75,2179,138.0
3010,3010,2008,78000,2,1,2,19.3,5.0,2.3,1248,73.9
3011,3011,2016,78000,2,1,1,25.0,5.0,2.3,1396,69.01
3012,3012,2016,52000,2,1,1,28.4,5.0,5.95,1248,74.0
3013,3013,2016,30000,3,2,1,23.1,5.0,3.49,998,67.04
3014,3014,2016,19254,2,2,1,14.69,5.0,47.7,2993,258.0
3015,3015,2015,29651,3,1,1,16.47,5.0,6.43,1198,74.0
3016,3016,2011,80000,2,1,1,13.93,7.0,4.5,2179,138.03
3017,3017,2018,2971,3,2,1,13.6,4.0,39.75,1598,181.0
3018,3018,2015,21400,3,1,1,15.6,5.0,4.0,1196,70.0
3019,3019,2015,77000,2,1,1,26.0,5.0,6.98,1498,98.6
3020,3020,2006,80000,2,1,2,12.6,7.0,1.75,1991,112.0
3021,3021,2013,81755,2,1,1,20.0,5.0,4.75,1968,108.5
3022,3022,2016,99593,2,1,1,11.5,7.0,23.5,2982,171.0
3023,3023,2014,39791,2,1,1,22.32,5.0,7.49,1582,126.32
3024,3024,2015,113000,2,1,1,15.1,7.0,10.85,2179,140.0
3025,3025,2017,24000,3,1,1,25.17,5.0,3.5,799,53.3
3026,3026,2015,39000,3,1,2,18.6,5.0,6.3,1197,81.83
3027,3027,2012,37000,3,2,1,15.6,5.0,6.75,1497,116.3
3028,3028,2017,61108,2,2,1,10.91,7.0,28.88,3198,197.0
3029,3029,2016,61648,3,2,1,13.7,5.0,14.23,1798,157.75
3030,3030,2012,37000,2,2,3,22.69,5.0,15.0,1995,190.0
3031,3031,2013,53000,1,1,1,53.6256,7.0,5.8,1373,80.9
3032,3032,2013,65000,2,1,1,23.2,5.0,3.75,1248,73.94
3033,3033,2005,120000,3,1,1,0.0,5.0,1.15,1086,113.27689373297004
3034,3034,2011,148009,2,1,2,11.5,7.0,12.75,2982,171.0
3035,3035,2009,53001,3,1,1,16.1,5.0,1.95,1298,88.2
3036,3036,2018,22345,3,1,1,20.3,5.0,4.95,1199,84.0
3037,3037,2015,50000,3,2,1,18.0,5.0,8.25,1497,117.3
3038,3038,2013,48183,2,2,1,13.2,5.0,20.99,1995,170.0
3039,3039,2010,93000,2,2,2,14.21,5.0,17.5,2143,203.0
3040,3040,2015,53500,2,1,1,28.4,5.0,5.36,1248,74.0
3041,3041,2014,17585,3,1,1,16.02,7.0,6.35,1373,93.7
3042,3042,2011,36226,3,1,1,17.01,5.0,2.95,1591,121.3
3043,3043,2019,25899,2,2,1,12.63,5.0,55.7,2179,147.5
3044,3044,2009,60170,3,1,1,0.0,5.0,1.15,1086,62.0
3045,3045,2017,11200,2,2,1,19.27,5.0,37.5,2143,167.62
3046,3046,2017,49045,3,1,1,20.36,5.0,4.07,1197,78.9
3047,3047,2012,45000,2,1,1,22.07,5.0,2.99,1199,73.9
3048,3048,2017,40000,2,1,1,24.3,5.0,7.9,1248,88.5
3049,3049,2016,36600,2,1,1,19.87,5.0,7.49,1461,83.8
3050,3050,2009,117000,2,1,1,18.0,5.0,1.1,1248,75.0
3051,3051,2016,16000,2,2,1,11.3,7.0,56.0,2987,254.8
3052,3052,2016,50000,2,1,1,25.4,5.0,3.5,1186,73.97
3053,3053,2008,150000,2,1,1,18.1,5.0,3.0,1493,110.0
3054,3054,2014,11000,3,1,1,17.01,5.0,6.1,1591,121.3
3055,3055,2010,102016,3,1,1,15.6,5.0,2.25,1196,70.0
3056,3056,2016,38000,2,1,1,25.2,5.0,5.95,1248,74.0
3057,3057,2013,71491,2,1,1,23.08,5.0,4.95,1461,63.12
3058,3058,2015,46354,3,1,2,16.47,5.0,5.49,1198,74.0
3059,3059,2019,87000,2,2,1,22.69,5.0,6.67,1995,190.0
3060,3060,2015,20765,3,1,1,15.0,5.0,6.25,1598,103.52
3061,3061,2005,58000,3,1,2,0.0,5.0,1.51,999,113.27689373297004
3062,3062,2014,51076,2,2,1,12.07,7.0,34.88,2967,241.4
3063,3063,2016,84085,2,1,1,26.21,5.0,6.9,1248,88.5
3064,3064,2014,55000,2,1,1,25.1,5.0,5.99,1498,98.6
3065,3065,2010,73000,3,2,1,10.93,5.0,10.4,3498,272.0
3066,3066,2012,50001,2,2,1,14.57,5.0,29.0,2967,241.38
3067,3067,2016,93166,2,1,2,14.02,7.0,5.85,2179,118.3
3068,3068,2006,99583,3,2,3,12.0,5.0,2.21,1493,100.0
3069,3069,2010,72000,3,1,1,15.5,5.0,2.4,1586,103.3
3070,3070,2009,70000,3,1,3,14.53,5.0,3.0,1798,138.1
3071,3071,2012,61000,3,2,2,14.4,5.0,3.75,1598,103.6
3072,3072,2015,66510,3,1,1,21.1,5.0,2.95,814,55.2
3073,3073,2011,84062,2,1,1,20.0,5.0,5.8,1968,108.5
3074,3074,2012,80799,2,1,1,22.9,5.0,4.9,1248,74.0
3075,3075,2018,5000,3,2,1,14.28,5.0,16.95,1798,138.03
3076,3076,2013,92000,2,1,1,12.99,8.0,12.5,2494,100.0
3077,3077,2017,53000,2,1,1,27.28,5.0,5.0,1047,69.0
3078,3078,2015,39822,3,1,1,15.41,5.0,4.68,1598,103.52
3079,3079,2016,29000,2,2,1,10.91,7.0,29.8,3198,197.0
3080,3080,2017,24214,3,1,2,25.17,5.0,3.46,799,53.3
3081,3081,2012,75000,2,1,1,23.0,5.0,4.0,1396,90.0
3082,3082,2012,77216,2,1,2,17.5,5.0,4.5,1896,106.0
3083,3083,2013,74290,2,1,1,21.43,5.0,5.87,1364,87.2
3084,3084,2015,61000,2,1,1,15.4,8.0,9.5,2179,120.0
3085,3085,2013,44000,2,2,1,14.16,5.0,32.5,1968,174.3
3086,3086,2014,74041,2,1,1,18.2,8.0,3.88,1248,73.8
3087,3087,2013,85846,2,2,1,22.69,5.0,13.08,1995,190.0
3088,3088,2012,52000,2,1,1,21.64,5.0,3.5,1461,84.8
3089,3089,2010,47000,3,1,2,12.8,5.0,3.5,2354,177.6
3090,3090,2010,72010,2,1,1,16.8,5.0,4.45,1493,110.0
3091,3091,2015,15000,3,1,1,16.8,8.0,2.35,796,34.2
3092,3092,2015,480000,3,1,1,17.4,5.0,5.0,1497,117.3
3093,3093,2012,24720,2,2,2,0.0,5.0,28.0,2967,241.4
3094,3094,2007,75000,3,1,2,16.6,5.0,2.0,1388,68.0
3095,3095,2015,57000,2,1,1,22.54,5.0,6.35,1396,88.73
3096,3096,2015,41057,2,2,1,13.0,5.0,24.63,2143,201.1
3097,3097,2012,92000,1,1,2,61.62239999999999,5.0,3.0,998,58.2
3098,3098,2016,20000,2,1,1,22.77,5.0,7.9,1498,98.59
3099,3099,2011,52359,3,1,1,18.5,5.0,3.25,1197,80.0
3100,3100,2016,17000,3,1,2,17.8,5.0,8.25,1497,117.3
3101,3101,2011,39002,2,1,1,23.08,5.0,2.85,1461,63.1
3102,3102,2010,129986,2,1,2,20.0,5.0,3.2,1399,68.0
3103,3103,2013,45000,3,1,1,18.44,5.0,1.75,1198,75.0
3104,3104,2013,41300,2,1,1,17.8,5.0,3.38,1248,113.27689373297004
3105,3105,2009,82002,3,1,2,12.8,5.0,5.75,2354,177.6
3106,3106,2010,67000,3,2,1,13.7,5.0,4.7,1798,157.75
3107,3107,2017,21260,3,1,1,14.0,5.0,2.9,796,35.0
